id,author,author-aux,author-orcid,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-type,number,pages,publisher,publtype,sub,sup,title,title-bibtex,tt,url,volume,year
28798,Julio R. Tuma,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9322-y|https://www.wikidata.org/entity/Q58665891,,,Sci. Eng. Ethics,journals/see/Tuma11,2020-07-09,,,,4,761-767,,,,,"Nanoethics and the Breaching of Boundaries: A Heuristic for Going from Encouragement to a Fuller Integration of Ethical, Legal and Social Issues and Science - Commentary on: ""Adding to the Mix: Integrating ELSI into a National Nanoscale Science and Technology Center"".",,,db/journals/see/see17.html#Tuma11,17,2011.0
28799,Jeroen van den Hoven,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9862-2|https://www.wikidata.org/entity/Q30061869,oa,,Sci. Eng. Ethics,journals/see/Hoven19,2020-07-09,,,,6,1789-1797,,,,,Ethics and the UN Sustainable Development Goals: The Case for Comprehensive Engineering.,,,db/journals/see/see25.html#Hoven19,25,2019.0
28800,Edward J. Calabrese,,,,,,,,,,,https://doi.org/10.1007/s11948-007-9015-8|https://www.wikidata.org/entity/Q36918717,,,Sci. Eng. Ethics,journals/see/Calabrese07,2020-07-09,,,,2,139-145,,,,,Elliott's Ethics of Expertise Proposal and Application: A Dangerous Precedent.,,,db/journals/see/see13.html#Calabrese07,13,2007.0
28801,Bradley J. Brummel|C. K. Gunsalus|Kerri L. Anderson|Michael C. Loui,,0000-0003-4018-533X,,,,,,,,,https://doi.org/10.1007/s11948-010-9221-7|https://www.wikidata.org/entity/Q48543694,,,Sci. Eng. Ethics,journals/see/BrummelGAL10,2020-07-09,,,,3,573-589,,,,,Development of Role-Play Scenarios for Teaching Responsible Conduct of Research.,,,db/journals/see/see16.html#BrummelGAL10,16,2010.0
28802,Christabel Man-Fong Ho|Olugbenga Timo Oladinrin,,,,,,,,,,,https://doi.org/10.1007/s11948-018-0026-4|https://www.wikidata.org/entity/Q49566711,,,Sci. Eng. Ethics,journals/see/HoO19,2020-07-09,,,,2,559-581,,,,,A Paradigm Shift in the Implementation of Ethics Codes in Construction Organizations in Hong Kong: Towards an Ethical Behaviour.,,,db/journals/see/see25.html#HoO19,25,2019.0
28803,Chase E. Thiel|James F. Johnson|Lauren N. Harkrider|Lynn D. Devenport|Michael D. Mumford|Shane Connelly|Zhanna Bagdasarov,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9318-7|https://www.wikidata.org/entity/Q39692240,,,Sci. Eng. Ethics,journals/see/ThielCHDBJM13,2020-07-09,,,,1,265-286,,,,,Case-Based Knowledge and Ethics Education: Improving Learning and Transfer Through Emotionally Rich Cases.,,,db/journals/see/see19.html#ThielCHDBJM13,19,2013.0
28804,Laurence Raineau|Sophie Poirot-Delpech,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9739-9|https://www.wikidata.org/entity/Q38930868,,,Sci. Eng. Ethics,journals/see/Poirot-DelpechR16,2020-07-09,,,,6,1813-1830,,,,,Nuclear Waste Facing the Test of Time: The Case of the French Deep Geological Repository Project.,,,db/journals/see/see22.html#Poirot-DelpechR16,22,2016.0
28805,Hitashi Lomash|Seema Bawa|Seemu Sharma,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9516-1|https://www.wikidata.org/entity/Q48089145,,,Sci. Eng. Ethics,journals/see/SharmaLB15,2020-07-09,,,,1,19-28,,,,,Who Regulates Ethics in the Virtual World?,,,db/journals/see/see21.html#SharmaLB15,21,2015.0
28806,Jaime A. Teixeira da Silva,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9804-z|https://www.wikidata.org/entity/Q87835361,,,Sci. Eng. Ethics,journals/see/Silva17,2020-07-09,,,,3,943-944,,,,,Copy-Paste: 2-Click Step to Success and Productivity that Underlies Self-Plagiarism.,,,db/journals/see/see23.html#Silva17,23,2017.0
28807,Michael G. Pecht|N. Jordan Jameson|Xin Song,,0000-0001-9840-6516,,,,,,,,,https://doi.org/10.1007/s11948-015-9704-7|https://www.wikidata.org/entity/Q39218729,,,Sci. Eng. Ethics,journals/see/JamesonSP16,2020-07-09,,,,5,1375-1389,,,,,Conflict Minerals in Electronic Systems: An Overview and Critique of Legal Initiatives.,,,db/journals/see/see22.html#JamesonSP16,22,2016.0
28808,Di Di|Elaine Howard Ecklund,,,,,,,,,,,https://doi.org/10.1007/s11948-016-9751-8|https://www.wikidata.org/entity/Q48879447,,,Sci. Eng. Ethics,journals/see/EcklundD17,2020-07-09,,,,1,183-201,,,,,A Gendered Approach to Science Ethics for US and UK Physicists.,,,db/journals/see/see23.html#EcklundD17,23,2017.0
28809,Guy D. Eslick|Harry Hua-Xiang Xia|Hua He|Ming-Hua Zheng|Qing-Jiao Liao|Shi-Bing Zhang|Xing-Xiang He|Yu Bai|Yu-Chen Fan|Yuan-Yuan Zhang,,0000-0002-7756-1039|0000-0002-9126-679X|0000-0003-4537-2812|0000-0003-4984-2631,,,,,,,,,https://doi.org/10.1007/s11948-017-9913-3|https://www.wikidata.org/entity/Q38843217,,,Sci. Eng. Ethics,journals/see/LiaoZFZBEHZXH18,2020-10-26,,,,2,629-645,,,,,Perceptions of Chinese Biomedical Researchers Towards Academic Misconduct: A Comparison Between 2015 and 2010.,,,db/journals/see/see24.html#LiaoZFZBEHZXH18,24,2018.0
28810,Brent K. Jesiek|Qin Zhu,,0000-0002-6673-1901,,,,,,,,,https://doi.org/10.1007/s11948-019-00154-8|https://www.wikidata.org/entity/Q91265124,,,Sci. Eng. Ethics,journals/see/ZhuJ20,2020-10-11,,,,4,2097-2120,,,,,Practicing Engineering Ethics in Global Context: A Comparative Study of Expert and Novice Approaches to Cross-Cultural Ethical Situations.,,,db/journals/see/see26.html#ZhuJ20,26,2020.0
28811,Aimee van Wynsberghe|Scott Robbins,,0000-0002-5338-295X,,,,,,,,,https://doi.org/10.1007/s11948-013-9498-4|https://www.wikidata.org/entity/Q48131991,,,Sci. Eng. Ethics,journals/see/WynsbergheR14,2020-07-09,,,,4,947-961,,,,,Ethicist as Designer: A Pragmatic Approach to Ethics in the Lab.,,,db/journals/see/see20.html#WynsbergheR14,20,2014.0
28812,Achim Stephan|Anja K. Faulhaber|Anke Dittmer|Felix Blind|Gordon Pipa|Leon René Sütfeld|Maximilian Alexander Wächter|Peter König|Silja Timm,,,,,,,,,,,https://doi.org/10.1007/s11948-018-0020-x|https://www.wikidata.org/entity/Q50025456,,,Sci. Eng. Ethics,journals/see/FaulhaberDBWTSS19,2020-07-09,,,,2,399-418,,,,,Human Decisions in Moral Dilemmas are Largely Described by Utilitarianism: Virtual Car Driving Study Provides Guidelines for Autonomous Driving Vehicles.,,,db/journals/see/see25.html#FaulhaberDBWTSS19,25,2019.0
28813,Luciano Floridi|Mariarosaria Taddeo,,0000-0002-1181-649X|0000-0002-5444-2280,,,,,,,,,https://doi.org/10.1007/s11948-015-9734-1|https://www.wikidata.org/entity/Q40267658,,,Sci. Eng. Ethics,journals/see/TaddeoF16,2020-07-09,,,,6,1575-1603,,,,,The Debate on the Moral Responsibilities of Online Service Providers.,,,db/journals/see/see22.html#TaddeoF16,22,2016.0
28814,Lantz Fleming Miller,,,,,,,,,,,https://doi.org/10.1007/s11948-013-9493-9|https://www.wikidata.org/entity/Q39314874,,,Sci. Eng. Ethics,journals/see/Miller14,2020-07-09,,,,4,1011-1025,,,,,"""We Now Control Our Evolution"": Circumventing Ethical and Logical Cul-de-Sacs of an Anticipated Engineering Revolution.",,,db/journals/see/see20.html#Miller14,20,2014.0
28815,Gary Comstock,,0000-0003-3134-655X,,,,,,,,,https://doi.org/10.1007/s11948-008-9096-z|https://www.wikidata.org/entity/Q51181982,,,Sci. Eng. Ethics,journals/see/Comstock08,2020-07-09,,,,4,575-579,,,,,"Intuitive Level System Rules: Commentary on ""Utilitarianism and the Evolution of Ecological Ethics"".",,,db/journals/see/see14.html#Comstock08,14,2008.0
28816,Alan Feinerman|Michael Davis,,,,,,,,,,,https://doi.org/10.1007/s11948-010-9250-2|https://www.wikidata.org/entity/Q48169972,,,Sci. Eng. Ethics,journals/see/DavisF12,2020-07-09,,,,2,351-367,,,,,Assessing Graduate Student Progress in Engineering Ethics.,,,db/journals/see/see18.html#DavisF12,18,2012.0
28817,L. Alexandra Morrison,,,,,,,,,,,https://doi.org/10.1007/s11948-019-00163-7|https://www.wikidata.org/entity/Q91624242,,,Sci. Eng. Ethics,journals/see/Morrison20,2020-08-13,,,,3,1377-1401,,,,,Situating Moral Agency: How Postphenomenology Can Benefit Engineering Ethics.,,,db/journals/see/see26.html#Morrison20,26,2020.0
28818,Khaled Moustafa,,0000-0002-0819-9064,,,,,,,,,https://doi.org/10.1007/s11948-014-9608-y|https://www.wikidata.org/entity/Q85881110,,,Sci. Eng. Ethics,journals/see/Moustafa15c,2020-07-09,,,,5,1391-1392,,,,,Fake Journals: Not Always Valid Ways to Distinguish Them.,,,db/journals/see/see21.html#Moustafa15c,21,2015.0
28819,Ana Marusic|Dario Sambunjak|Darko Hren|Matko Marusic,,0000-0001-5562-1777|0000-0001-6465-6568|0000-0002-9016-2198,,,,,,,,,https://doi.org/10.1007/s11948-012-9358-7|https://www.wikidata.org/entity/Q48474490,,,Sci. Eng. Ethics,journals/see/HrenSMM13,2020-07-09,,,,2,641-651,,,,,Medical Students' Decisions About Authorship in Disputable Situations: Intervention Study.,,,db/journals/see/see19.html#HrenSMM13,19,2013.0
28820,Matthew W. Keefer|Michael Davis,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9279-x|https://www.wikidata.org/entity/Q48614201,,,Sci. Eng. Ethics,journals/see/DavisK13,2020-07-09,,,,1,259-264,,,,,Getting Started: Helping a New Profession Develop an Ethics Program.,,,db/journals/see/see19.html#DavisK13,19,2013.0
28821,Eleni Kaldoudi|Eva Bezak|Fatimah Ibrahim|Gilda A. Barabino|Lenka Lhotská|Loredana G. Marcu|Magdalena Stoeva|Monique Frize|Virginia Tsapaki,,0000-0002-1315-1735|0000-0003-0742-5645,,,,,,,,,https://doi.org/10.1007/s11948-019-00097-0|https://www.wikidata.org/entity/Q91927526,,,Sci. Eng. Ethics,journals/see/BarabinoFIKLMST20,2020-07-09,,,,1,275-292,,,,,"Solutions to Gender Balance in STEM Fields Through Support, Training, Education and Mentoring: Report of the International Women in Medical Physics and Biomedical Engineering Task Group.",,,db/journals/see/see26.html#BarabinoFIKLMST20,26,2020.0
28822,Emilio Mordini,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9555-7|https://www.wikidata.org/entity/Q48070772,oa,,Sci. Eng. Ethics,journals/see/Mordini14,2020-07-09,,,,3,617-638,,,,,Considering the Human Implications of New and Emerging Technologies in the Area of Human Security.,,,db/journals/see/see20.html#Mordini14,20,2014.0
28823,Cory Higgs|James M. DuBois|Michael D. Mumford|Shane Connelly|Tristan McIntosh,,,,,,,,,,,https://doi.org/10.1007/s11948-017-9927-x|https://www.wikidata.org/entity/Q38724852,,,Sci. Eng. Ethics,journals/see/McIntoshHMCD18,2020-07-09,,,,2,727-754,,,,,Continuous Evaluation in Ethics Education: A Case Study.,,,db/journals/see/see24.html#McIntoshHMCD18,24,2018.0
28824,A. S. M. Touhidul Islam|Shahryar Sorooshian,,0000-0002-6079-3167,,,,,,,,,https://doi.org/10.1007/s11948-018-0055-z|https://www.wikidata.org/entity/Q88538910,,,Sci. Eng. Ethics,journals/see/IslamS19,2020-10-26,,,,5,1605-1607,,,,,Balancing for an Effective Communication in Organizations.,,,db/journals/see/see25.html#IslamS19,25,2019.0
28825,Calvin Gerald Mole|Marise Heyns,,0000-0001-8483-8190|0000-0002-4567-9665,,,,,,,,,https://doi.org/10.1007/s11948-018-0053-1|https://www.wikidata.org/entity/Q58657765,,,Sci. Eng. Ethics,journals/see/MoleH19,2020-07-09,,,,4,1095-1110,,,,,Animal Models in Forensic Science Research: Justified Use or Ethical Exploitation?,,,db/journals/see/see25.html#MoleH19,25,2019.0
28826,Marcin Waligora,,0000-0002-1553-1416,,,,,,,,,https://doi.org/10.1007/s11948-012-9400-9|https://www.wikidata.org/entity/Q37076556,oa,,Sci. Eng. Ethics,journals/see/Waligora13,2020-07-09,,,,3,1087-1098,,,,,Failures in Clinical Trials in the European Union: Lessons from the Polish Experience.,,,db/journals/see/see19.html#Waligora13,19,2013.0
28827,Phillip W. Gray|Sara R. Jordan,,0000-0002-7220-4251,,,,,,,,,https://doi.org/10.1007/s11948-013-9436-5|https://www.wikidata.org/entity/Q44391241,,,Sci. Eng. Ethics,journals/see/JordanG14,2020-07-09,,,,1,77-97,,,,,Reporting Ethics Committee Approval in Public Administration Research.,,,db/journals/see/see20.html#JordanG14,20,2014.0
28828,Petteri Niemi,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9676-7|https://www.wikidata.org/entity/Q48015122,,,Sci. Eng. Ethics,journals/see/Niemi16,2020-07-09,,,,4,1007-1025,,,,,Six Challenges for Ethical Conduct in Science.,,,db/journals/see/see22.html#Niemi16,22,2016.0
28829,Helen Nissenbaum,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9674-9|https://www.wikidata.org/entity/Q38545444,,,Sci. Eng. Ethics,journals/see/Nissenbaum18,2020-07-09,,,,3,831-852,,,,,Respecting Context to Protect Privacy: Why Meaning Matters.,,,db/journals/see/see24.html#Nissenbaum18,24,2018.0
28830,Andrew Askland,,,,,,,,,,,https://doi.org/10.1007/s11948-009-9132-7|https://www.wikidata.org/entity/Q53106591,,,Sci. Eng. Ethics,journals/see/Askland09,2020-07-09,,,,3,343-349,,,,,Science and Socially Responsible Freedom.,,,db/journals/see/see15.html#Askland09,15,2009.0
28831,Arie Rip|Haico te Kulve,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9304-0|https://www.wikidata.org/entity/Q39920541,oa,,Sci. Eng. Ethics,journals/see/KulveR11,2020-07-09,,,,4,699-714,,,,,Constructing Productive Engagement: Pre-engagement Tools for Emerging Technologies.,,,db/journals/see/see17.html#KulveR11,17,2011.0
28832,David H. Guston,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9314-y|https://www.wikidata.org/entity/Q51001749,,,Sci. Eng. Ethics,journals/see/Guston11,2020-07-09,,,,4,691-697,,,,,"Participating Despite Questions: Toward a More Confident Participatory Technology Assessment - Commentary on: ""Questioning 'Participation': A Critical Appraisal of its Conceptualization in a Flemish Participatory Technology Assessment"".",,,db/journals/see/see17.html#Guston11,17,2011.0
28833,Bhuchitra Singh Bankura|Jagadish Rao Padubidri|M. Arun|Ritesh G. Menezes|Sadip Pant,,0000-0002-8671-7664|0000-0002-9571-692X,,,,,,,,,https://doi.org/10.1007/s11948-012-9384-5|https://www.wikidata.org/entity/Q56772192,,,Sci. Eng. Ethics,journals/see/MenezesPBPA13,2020-10-26,,,,3,673-675,,,,,Uninformed Consent: An Offshoot of Illiteracy and Ignorance.,,,db/journals/see/see19.html#MenezesPBPA13,19,2013.0
28834,Hong Gao|Yang Zhang,,,,,,,,,,,https://doi.org/10.1007/s11948-015-9672-y|https://www.wikidata.org/entity/Q53197242,,,Sci. Eng. Ethics,journals/see/ZhangG16,2020-07-09,,,,2,601-604,,,,,Human Flesh Search Engine and Online Privacy.,,,db/journals/see/see22.html#ZhangG16,22,2016.0
28835,Emanuele Bardone|Margus Pedaste|Mirjam Burget,,0000-0002-5087-9637,,,,,,,,,https://doi.org/10.1007/s11948-016-9782-1|https://www.wikidata.org/entity/Q38811117,,,Sci. Eng. Ethics,journals/see/BurgetBP17,2020-07-09,,,,1,1-19,,,,,Definitions and Conceptual Dimensions of Responsible Research and Innovation: A Literature Review.,,,db/journals/see/see23.html#BurgetBP17,23,2017.0
28836,Hasrizul Hashim|Latifah Amin,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9557-5|https://www.wikidata.org/entity/Q38872903,,,Sci. Eng. Ethics,journals/see/AminH15,2020-07-09,,,,3,655-681,,,,,Factors Influencing Stakeholders Attitudes Toward Genetically Modified Aedes Mosquito.,,,db/journals/see/see21.html#AminH15,21,2015.0
28837,Livia Puljak,,0000-0002-8467-6061,,,,,,,,,https://doi.org/10.1007/s11948-007-9006-9|https://www.wikidata.org/entity/Q53179525,,,Sci. Eng. Ethics,journals/see/Puljak07,2020-07-09,,,,2,191-193,,,,,Croatia founded a national body for ethics in science.,,,db/journals/see/see13.html#Puljak07,13,2007.0
28838,Fritz Allhoff,,,,,,,,,,,https://doi.org/10.1007/s11948-010-9200-z|https://www.wikidata.org/entity/Q30387233,,,Sci. Eng. Ethics,journals/see/Allhoff11,2020-07-09,,,,1,1-19,,,,,What Are Applied Ethics?,,,db/journals/see/see17.html#Allhoff11,17,2011.0
28839,Alison L. Antes|James M. DuBois|Kari A. Baldwin|Tammy English,,0000-0002-2632-7701,,,,,,,,,https://doi.org/10.1007/s11948-018-0077-6|https://www.wikidata.org/entity/Q90859424,,,Sci. Eng. Ethics,journals/see/AntesEBD19,2020-07-09,,,,5,1499-1530,,,,,What Explains Associations of Researchers' Nation of Origin and Scores on a Measure of Professional Decision-Making? Exploring Key Variables and Interpretation of Scores.,,,db/journals/see/see25.html#AntesEBD19,25,2019.0
28840,Viroj Wiwanitkit,,,,,,,,,,,https://doi.org/10.1007/s11948-013-9470-3|https://www.wikidata.org/entity/Q46319141,,,Sci. Eng. Ethics,journals/see/Wiwanitkit14,2020-07-09,,,,2,613-614,,,,,"Plagiarism, Beyond CrossCheck, Figure and Conceptual Theft.",,,db/journals/see/see20.html#Wiwanitkit14,20,2014.0
28841,Corinne Cath|Luciano Floridi,,0000-0002-5444-2280,,,,,,,,,https://doi.org/10.1007/s11948-016-9793-y|https://www.wikidata.org/entity/Q38379931,,,Sci. Eng. Ethics,journals/see/CathF17,2020-07-09,,,,2,449-468,,,,,The Design of the Internet's Architecture by the Internet Engineering Task Force (IETF) and Human Rights.,,,db/journals/see/see23.html#CathF17,23,2017.0
28842,Dajana Schnell|Florian Steger|Maximilian Schochow,,0000-0001-8108-1591,,,,,,,,,https://doi.org/10.1007/s11948-015-9709-2|https://www.wikidata.org/entity/Q30316108,,,Sci. Eng. Ethics,journals/see/SchochowSS19,2020-07-09,,,,4,985-991,,,,,Implementation of Clinical Ethics Consultation in German Hospitals.,,,db/journals/see/see25.html#SchochowSS19,25,2019.0
28843,James A. Stieb,,,,,,,,,,,https://doi.org/10.1007/s11948-008-9101-6|https://www.wikidata.org/entity/Q41999886,,,Sci. Eng. Ethics,journals/see/Stieb09,2020-07-09,,,,1,11-18,,,,,"Response to Commentators of ""A Critique of Positive Responsibility"".",,,db/journals/see/see15.html#Stieb09,15,2009.0
28844,Behzad Ataie-Ashtiani,,0000-0002-1339-3734,,,,,,,,,https://doi.org/10.1007/s11948-016-9766-1|https://www.wikidata.org/entity/Q51437575,,,Sci. Eng. Ethics,journals/see/Ataie-Ashtiani17,2020-07-09,,,,1,317-319,,,,,Chinese and Iranian Scientific Publications: Fast Growth and Poor Ethics.,,,db/journals/see/see23.html#Ataie-Ashtiani17,23,2017.0
28845,Charles Verharen|Gada F. Kadoda|George Middendorf|John Tharakan|M. Castro-Sitiriche,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9332-9|https://www.wikidata.org/entity/Q34097113,,,Sci. Eng. Ethics,journals/see/VerharenTMCK13,2020-07-09,,,,2,599-623,,,,,Introducing Survival Ethics into Engineering Education and Practice.,,,db/journals/see/see19.html#VerharenTMCK13,19,2013.0
28846,Gordana Brumini|Ksenija Bazdaric|Lidija Bilic-Zulle|Mladen Petrovecki,,0000-0002-2977-3686|0000-0002-4497-6457|0000-0003-2401-3212|0000-0003-3943-0561,,,,,,,,,https://doi.org/10.1007/s11948-011-9347-2|https://www.wikidata.org/entity/Q34634711,,,Sci. Eng. Ethics,journals/see/BazdaricBBP12,2020-07-09,,,,2,223-239,,,,,Prevalence of Plagiarism in Recent Submissions to the Croatian Medical Journal.,,,db/journals/see/see18.html#BazdaricBBP12,18,2012.0
28847,Olivia Walling,,,,,,,,,,,https://doi.org/10.1007/s11948-014-9614-0|https://www.wikidata.org/entity/Q46713545,,,Sci. Eng. Ethics,journals/see/Walling15,2020-07-09,,,,6,1637-1656,,,,,Beyond Ethical Frameworks: Using Moral Experimentation in the Engineering Ethics Classroom.,,,db/journals/see/see21.html#Walling15,21,2015.0
28848,Andreas Spahn,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9278-y|https://www.wikidata.org/entity/Q30460109,oa,,Sci. Eng. Ethics,journals/see/Spahn12,2020-07-09,,,,4,633-650,,,,,And Lead Us (Not) into Persuasion...? Persuasive Technology and the Ethics of Communication.,,,db/journals/see/see18.html#Spahn12,18,2012.0
28849,Lex Bouter,,0000-0002-2659-5482,,,,,,,,,https://doi.org/10.1007/s11948-020-00178-5|https://www.wikidata.org/entity/Q92829917,,,Sci. Eng. Ethics,journals/see/Bouter20,2020-10-11,,,,4,2363-2369,,,,,What Research Institutions Can Do to Foster Research Integrity.,,,db/journals/see/see26.html#Bouter20,26,2020.0
28850,Martin Sand,,0000-0001-8167-4581,,,,,,,,,https://doi.org/10.1007/s11948-019-00149-5|https://www.wikidata.org/entity/Q91049644,,,Sci. Eng. Ethics,journals/see/Sand20,2020-07-09,,,,2,899-919,,,,,Did Alexander Fleming Deserve the Nobel Prize?,,,db/journals/see/see26.html#Sand20,26,2020.0
28851,Moti Mizrahi,,0000-0002-2160-5717,,,,,,,,,https://doi.org/10.1007/s11948-020-00176-7|https://www.wikidata.org/entity/Q92566685,,,Sci. Eng. Ethics,journals/see/Mizrahi20,2020-08-13,,,,3,1445-1461,,,,,"How to Play the ""Playing God"" Card.",,,db/journals/see/see26.html#Mizrahi20,26,2020.0
28852,Raymond E. Spier,,,,,,,,,,,https://doi.org/10.1007/s11948-007-9046-1|https://www.wikidata.org/entity/Q50856065,,Research Integrity,Sci. Eng. Ethics,journals/see/Spier07,2020-07-09,,,,4,383-386,,,,,Some Thoughts on the 2007 World Conference on ,,,db/journals/see/see13.html#Spier07,13,2007.0
28853,Yongyan Li,,,,,,,,,,,https://doi.org/10.1007/s11948-011-9342-7|https://www.wikidata.org/entity/Q36871742,oa,,Sci. Eng. Ethics,journals/see/Li13,2020-07-09,,,,2,569-583,,,,,Text-Based Plagiarism in Scientific Writing: What Chinese Supervisors Think About Copying and How to Reduce it in Students' Writing.,,,db/journals/see/see19.html#Li13,19,2013.0
